# (A) (ergs/cm**2/s/Angstrom)  (0= GOOD to 3= BAD) 
# WAVELENGTH FLUX    ERROR     DATA_QUALITY 
1675.792  1.687E-14  9.820E-15 0
1675.804  1.155E-14  9.399E-15 0
1675.816  7.001E-15  8.500E-15 0
1675.828  3.713E-15  8.913E-15 0
1675.840  8.340E-17  9.660E-15 0
1675.852  3.930E-15  9.808E-15 0
1675.864  7.130E-16  8.174E-15 0
1675.876  9.296E-16  6.842E-15 0
1675.888  1.347E-14  8.572E-15 0
1675.900  1.414E-14  7.487E-15 0
1675.912  9.302E-15  5.979E-15 0
1675.924  1.027E-14  7.211E-15 0
1675.936  1.187E-14  7.888E-15 0
1675.948  9.630E-15  7.884E-15 0
1675.960  1.472E-14  1.000E-14 0
1675.972  1.322E-14  9.860E-15 0
1675.984  1.182E-14  9.073E-15 0
1675.996  1.670E-14  9.386E-15 0
1676.008  1.266E-14  9.315E-15 0
1676.020  6.349E-15  8.510E-15 0
1676.032  6.769E-15  8.262E-15 0
1676.044  6.606E-15  8.862E-15 0
1676.056  5.597E-15  8.726E-15 0
1676.068  1.141E-15  6.239E-15 0
1676.080 -4.210E-15  6.697E-15 0
1676.092 -9.133E-15  8.677E-15 0
1676.104  1.028E-15  8.495E-15 0
1676.116  7.994E-15  7.875E-15 0
1676.128  6.352E-15  6.985E-15 0
1676.140  1.064E-14  8.181E-15 0
1676.152  9.850E-15  8.542E-15 0
1676.164  6.079E-15  8.107E-15 0
1676.176  9.800E-15  7.855E-15 0
1676.188  9.838E-15  6.977E-15 0
1676.200  2.479E-16  5.192E-15 0
1676.212 -2.309E-15  7.652E-15 0
1676.224  1.727E-15  8.862E-15 0
1676.236  7.094E-15  8.248E-15 0
1676.248  6.534E-15  6.435E-15 0
1676.260  8.221E-15  6.454E-15 0
1676.272  1.572E-14  7.816E-15 0
1676.284  1.798E-14  8.144E-15 0
1676.296  1.377E-14  7.694E-15 0
1676.308  5.405E-15  6.757E-15 0
1676.320  2.712E-15  6.696E-15 0
1676.332  3.562E-15  6.940E-15 0
1676.344  1.037E-14  8.073E-15 0
1676.356  1.780E-14  8.756E-15 0
1676.368  1.305E-14  7.656E-15 0
1676.380  2.723E-15  5.850E-15 0
1676.392  1.792E-14  8.724E-15 0
1676.404  1.635E-14  9.009E-15 0
1676.416 -2.104E-16  6.871E-15 0
1676.428  5.669E-16  4.712E-15 0
1676.440  1.471E-14  6.503E-15 0
1676.452  2.954E-14  1.249E-14 0
1676.464  2.522E-14  1.149E-14 0
1676.476  2.075E-14  1.056E-14 0
1676.488  1.730E-14  1.108E-14 0
1676.500  1.107E-14  9.806E-15 0
1676.512  1.067E-14  9.926E-15 0
1676.524  1.852E-14  1.249E-14 0
1676.536  1.730E-14  1.015E-14 0
1676.548  1.544E-14  8.005E-15 0
1676.560  1.323E-14  7.681E-15 0
1676.572  8.242E-15  6.255E-15 0
1676.584  1.311E-14  7.835E-15 0
1676.596  2.019E-14  1.105E-14 0
1676.608  7.158E-15  7.806E-15 0
1676.620  1.111E-15  7.153E-15 0
1676.632  5.653E-15  8.256E-15 0
1676.644  1.172E-14  8.815E-15 0
1676.656  1.646E-14  9.094E-15 0
1676.668  9.017E-15  6.378E-15 0
1676.680 -2.459E-15  3.895E-15 0
1676.692 -2.884E-15  4.067E-15 0
1676.704  7.569E-15  6.503E-15 0
1676.716  9.547E-15  7.433E-15 0
1676.728  7.586E-15  6.572E-15 0
1676.740 -9.662E-16  4.171E-15 0
1676.752 -1.872E-16  6.776E-15 0
1676.764  1.441E-15  8.868E-15 0
1676.776 -5.106E-16  7.810E-15 0
1676.788  1.352E-14  9.778E-15 0
1676.800  1.330E-14  1.032E-14 0
1676.812  5.259E-15  8.848E-15 0
1676.824  2.027E-14  1.016E-14 0
1676.836  2.501E-14  1.093E-14 0
1676.848  2.229E-14  1.099E-14 0
1676.860  1.834E-14  9.690E-15 0
1676.872  1.853E-14  9.421E-15 0
1676.884  1.983E-14  1.072E-14 0
1676.896  2.044E-14  1.027E-14 0
1676.908  2.522E-14  1.092E-14 0
1676.920  3.928E-14  1.255E-14 0
1676.932  4.297E-14  1.359E-14 0
1676.944  4.643E-14  1.464E-14 0
1676.956  6.351E-14  1.594E-14 0
1676.968  6.259E-14  1.538E-14 0
1676.980  4.410E-14  1.297E-14 0
1676.992  2.236E-14  1.014E-14 0
1677.004  2.339E-14  1.081E-14 0
1677.016  2.134E-14  1.110E-14 0
1677.028  1.069E-14  9.302E-15 0
1677.040  5.035E-15  7.173E-15 0
1677.052 -1.190E-16  6.582E-15 0
1677.064  3.593E-15  8.064E-15 0
1677.076  1.365E-14  9.248E-15 0
1677.088  1.549E-14  9.064E-15 0
1677.100  1.671E-15  6.781E-15 1
1677.112  1.935E-15  7.770E-15 1
1677.124  2.210E-15  9.041E-15 1
1677.136  5.514E-15  7.696E-15 1
1677.148  1.074E-14  7.363E-15 1
1677.160  1.352E-14  7.517E-15 1
1677.172  9.037E-15  6.194E-15 1
1677.184  7.051E-15  5.898E-15 1
1677.196  8.386E-15  6.881E-15 1
1677.208  1.134E-14  7.784E-15 0
1677.220  1.232E-14  8.066E-15 0
1677.232  9.863E-15  8.236E-15 0
1677.244  9.100E-15  7.194E-15 0
1677.256  7.970E-15  6.681E-15 0
1677.268  6.681E-15  6.883E-15 0
1677.280  7.396E-15  6.682E-15 0
1677.292  7.990E-15  6.896E-15 0
1677.304  1.335E-14  8.392E-15 0
1677.316  1.119E-14  8.828E-15 0
1677.328  3.775E-15  7.071E-15 0
1677.340 -2.043E-15  4.687E-15 0
1677.352 -7.576E-15  5.351E-15 0
1677.364 -3.450E-15  6.293E-15 0
1677.376  1.097E-15  6.362E-15 0
1677.388  2.266E-15  7.842E-15 0
1677.400  9.420E-15  8.542E-15 0
1677.412  8.005E-15  6.637E-15 0
1677.424 -2.180E-15  5.568E-15 0
1677.436  2.654E-15  7.131E-15 0
1677.448  1.243E-14  9.176E-15 0
1677.460  4.870E-15  6.456E-15 0
1677.472  4.424E-15  6.734E-15 0
1677.484  5.899E-15  7.105E-15 0
1677.496  8.012E-15  5.702E-15 0
1677.508  7.092E-15  4.697E-15 0
1677.520  6.718E-15  5.031E-15 0
1677.532  5.816E-15  6.548E-15 0
1677.544  4.395E-15  7.297E-15 0
1677.556  3.101E-15  7.154E-15 0
1677.568  1.671E-15  6.054E-15 0
1677.580  6.944E-16  4.713E-15 0
1677.592  2.795E-15  3.666E-15 0
1677.604  9.647E-15  6.085E-15 0
1677.616  1.216E-14  8.546E-15 0
1677.628  9.450E-15  9.446E-15 0
1677.640 -7.832E-16  7.204E-15 0
1677.652 -1.048E-15  6.663E-15 0
1677.664  5.624E-15  8.050E-15 0
1677.676  5.399E-15  7.313E-15 0
1677.688  6.085E-15  6.988E-15 0
1677.700  5.841E-15  7.482E-15 0
1677.712  9.393E-15  7.459E-15 0
1677.724  1.069E-14  7.696E-15 0
1677.736  2.900E-15  7.951E-15 0
1677.748 -1.059E-15  6.455E-15 0
1677.760  1.893E-15  6.602E-15 0
1677.772  7.346E-15  6.841E-15 0
1677.784  1.774E-14  8.803E-15 0
1677.796  1.495E-14  8.901E-15 0
1677.808 -2.195E-15  6.734E-15 0
1677.820  3.379E-15  6.841E-15 0
1677.832  1.035E-14  7.163E-15 0
1677.844  1.389E-14  7.609E-15 0
1677.856  8.355E-15  7.599E-15 0
1677.868  4.415E-15  7.247E-15 0
1677.880  2.994E-15  6.945E-15 0
1677.892  8.794E-15  7.199E-15 0
1677.904  1.808E-14  8.502E-15 0
1677.916  2.318E-14  1.033E-14 0
1677.928  1.396E-14  9.592E-15 0
1677.940  1.147E-14  9.038E-15 0
1677.952  1.849E-14  9.195E-15 0
1677.964  1.896E-14  1.005E-14 0
1677.976  2.017E-14  1.051E-14 0
1677.988  1.546E-14  8.428E-15 0
1678.000  1.592E-14  7.925E-15 0
1678.012  1.881E-14  8.685E-15 0
1678.024  1.442E-14  9.164E-15 0
1678.036  5.790E-15  6.989E-15 0
1678.048  3.661E-15  6.227E-15 0
1678.060  2.808E-15  8.262E-15 0
1678.072  5.965E-15  8.941E-15 0
1678.084  8.624E-15  8.184E-15 0
1678.096  3.848E-15  6.171E-15 0
1678.108  1.209E-14  7.592E-15 0
1678.120  2.021E-14  9.494E-15 0
1678.132  1.416E-14  9.260E-15 0
1678.144  4.580E-15  6.533E-15 0
1678.156 -4.150E-16  4.046E-15 0
1678.168  7.716E-15  5.743E-15 0
1678.180  4.812E-15  7.329E-15 0
1678.192  3.318E-17  7.557E-15 0
1678.204  9.490E-15  7.209E-15 0
1678.216  1.052E-14  7.822E-15 0
1678.228  9.599E-15  8.618E-15 0
1678.240  4.863E-15  5.352E-15 0
1678.252  1.847E-15  4.680E-15 0
1678.264  2.878E-15  5.988E-15 0
1678.276  8.307E-15  7.712E-15 0
1678.288  1.386E-14  8.799E-15 0
1678.300  1.107E-14  8.491E-15 0
1678.312 -2.806E-15  6.024E-15 0
1678.324 -7.959E-16  5.583E-15 0
1678.336  4.947E-15  5.944E-15 0
1678.348  3.693E-15  6.190E-15 0
1678.360  6.286E-15  6.486E-15 0
1678.372  9.378E-15  6.997E-15 0
1678.384  6.749E-15  6.199E-15 0
1678.396  1.019E-14  6.659E-15 0
1678.408  1.496E-14  7.357E-15 0
1678.420  9.892E-15  7.255E-15 0
1678.432  5.115E-15  7.545E-15 0
1678.444  4.936E-15  6.944E-15 0
1678.456  8.009E-15  6.635E-15 0
1678.468  1.727E-15  6.050E-15 0
1678.480 -1.419E-15  5.465E-15 0
1678.492  6.484E-15  5.891E-15 0
1678.504  8.182E-15  6.117E-15 0
1678.516  1.025E-14  6.898E-15 0
1678.528  1.095E-14  7.150E-15 0
1678.540  7.775E-15  7.304E-15 0
1678.552  5.670E-15  7.506E-15 0
1678.564  4.833E-16  5.103E-15 0
1678.576  9.968E-16  5.556E-15 0
1678.588  4.356E-15  7.685E-15 0
1678.600  3.449E-16  6.524E-15 0
1678.612  5.626E-16  6.138E-15 0
1678.624  7.987E-16  6.656E-15 0
1678.636 -2.365E-15  6.766E-15 0
1678.648  4.452E-15  7.605E-15 0
1678.660  1.627E-14  9.324E-15 0
1678.672  1.131E-14  8.952E-15 0
1678.684  7.578E-15  7.717E-15 0
1678.696  9.922E-15  6.878E-15 0
1678.708  1.030E-14  9.992E-15 0
1678.720  1.401E-14  1.035E-14 0
1678.732  1.752E-14  8.984E-15 0
1678.744  8.427E-15  8.164E-15 0
1678.756  4.824E-15  7.523E-15 0
1678.768  6.014E-15  7.680E-15 0
1678.780  5.491E-15  5.842E-15 0
1678.792  8.334E-15  5.589E-15 0
1678.804  1.156E-14  7.350E-15 0
1678.816  9.414E-15  7.096E-15 0
1678.828  8.915E-15  7.099E-15 0
1678.840  1.167E-14  8.105E-15 0
1678.852  9.975E-15  6.473E-15 0
1678.864  6.710E-15  5.630E-15 0
1678.876  3.228E-15  6.008E-15 0
1678.888  2.343E-15  5.848E-15 0
1678.900  8.609E-15  7.479E-15 0
1678.912  1.119E-14  8.955E-15 0
1678.924  2.014E-15  8.671E-15 0
1678.936  2.361E-15  8.382E-15 0
1678.948  3.278E-15  7.320E-15 0
1678.960  4.272E-15  6.652E-15 0
1678.972  7.831E-15  6.842E-15 0
1678.984  8.782E-15  6.701E-15 0
1678.996  2.516E-16  5.887E-15 0
1679.008 -1.252E-15  5.724E-15 0
1679.020  1.876E-15  4.791E-15 0
1679.032  7.730E-15  6.837E-15 0
1679.044  6.384E-15  7.948E-15 0
1679.056  2.769E-15  8.064E-15 0
1679.068  6.838E-15  8.460E-15 0
1679.080  8.323E-15  8.666E-15 0
1679.092  6.098E-15  8.833E-15 0
1679.104  1.362E-14  8.904E-15 0
1679.116  1.389E-14  7.499E-15 0
1679.128  7.216E-15  5.168E-15 0
1679.140  1.327E-14  6.432E-15 0
1679.152  1.638E-14  7.244E-15 0
1679.164  1.169E-14  6.224E-15 0
1679.176  7.525E-15  6.458E-15 0
1679.188  6.166E-15  6.345E-15 0
1679.200  6.548E-15  5.199E-15 0
1679.212  4.712E-15  5.646E-15 0
1679.224  3.030E-15  5.633E-15 0
1679.236  4.080E-15  6.296E-15 0
1679.248  6.657E-15  7.706E-15 0
1679.260  8.923E-15  7.716E-15 0
1679.272  3.821E-15  6.723E-15 0
1679.284  1.689E-15  6.633E-15 0
1679.296  5.992E-15  6.118E-15 0
1679.308  1.228E-14  7.003E-15 0
1679.320  1.662E-14  7.198E-15 0
1679.332  1.284E-14  6.890E-15 0
1679.344  9.251E-15  6.731E-15 0
1679.356  5.715E-15  6.644E-15 1
1679.368  4.742E-15  7.747E-15 1
1679.380  1.483E-14  1.050E-14 1
1679.392  1.989E-14  9.833E-15 1
1679.404  1.923E-14  9.182E-15 1
1679.416  1.653E-14  8.699E-15 1
1679.428  1.218E-14  8.977E-15 1
1679.440  6.420E-15  8.984E-15 1
1679.452  4.542E-15  8.634E-15 1
1679.464  1.891E-14  1.042E-14 0
1679.476  3.029E-14  1.176E-14 0
1679.488  2.837E-14  1.078E-14 0
1679.500  3.245E-14  1.141E-14 0
1679.512  2.972E-14  1.075E-14 0
1679.524  1.397E-14  7.800E-15 0
1679.536  1.542E-14  7.960E-15 0
1679.548  1.618E-14  8.530E-15 0
1679.560  1.952E-14  9.583E-15 0
1679.572  2.176E-14  9.857E-15 0
1679.584  1.757E-14  9.408E-15 0
1679.596  1.830E-14  9.620E-15 0
1679.608  1.715E-14  8.424E-15 0
1679.620  1.103E-14  7.166E-15 0
1679.632  4.938E-15  6.398E-15 0
1679.644  4.727E-15  6.165E-15 0
1679.656  7.986E-15  7.046E-15 0
1679.668  4.989E-15  7.463E-15 0
1679.680  4.480E-15  7.135E-15 0
1679.692  5.306E-15  6.492E-15 0
1679.704  2.945E-15  4.989E-15 0
1679.716  2.489E-15  4.724E-15 0
1679.728  4.098E-15  5.528E-15 0
1679.740  6.336E-15  6.845E-15 0
1679.752  1.235E-14  7.337E-15 0
1679.764  1.669E-14  7.687E-15 0
1679.776  2.470E-14  9.472E-15 0
1679.788  1.867E-14  8.654E-15 0
1679.800  1.172E-14  8.549E-15 0
1679.812  1.150E-14  8.890E-15 0
1679.824  1.301E-14  8.561E-15 0
1679.836  1.529E-14  8.564E-15 0
1679.848  1.008E-14  8.788E-15 0
1679.860  9.045E-15  8.180E-15 0
1679.872  1.440E-14  7.987E-15 0
1679.884  9.814E-15  6.785E-15 0
1679.896  1.983E-15  6.683E-15 0
1679.908  1.833E-15  6.911E-15 0
1679.920  6.489E-15  6.334E-15 0
1679.932  1.143E-14  5.852E-15 0
1679.944  1.860E-14  7.537E-15 0
1679.956  2.165E-14  8.860E-15 0
1679.968  1.726E-14  7.684E-15 0
1679.980  1.346E-14  6.494E-15 0
1679.992  2.580E-14  8.092E-15 0
1680.004  2.338E-14  1.061E-14 0
1680.016  1.197E-14  1.014E-14 0
1680.028  7.180E-15  7.416E-15 0
1680.040  5.502E-15  6.915E-15 0
1680.052  2.168E-15  6.314E-15 0
1680.064 -5.763E-15  5.432E-15 0
1680.076 -6.444E-15  6.182E-15 0
1680.088 -1.886E-15  5.449E-15 0
1680.100  7.459E-16  4.108E-15 0
1680.112  6.760E-16  5.145E-15 0
1680.124  3.736E-16  7.047E-15 0
1680.136  8.542E-15  6.833E-15 0
1680.148  8.933E-15  6.574E-15 0
1680.160  5.754E-15  6.236E-15 0
1680.172  5.854E-15  5.100E-15 0
1680.184  5.855E-15  4.940E-15 0
1680.196  3.941E-15  5.087E-15 0
1680.208  2.625E-15  4.940E-15 0
1680.220  1.036E-14  6.677E-15 0
1680.232  1.544E-14  8.682E-15 0
1680.244  1.326E-14  9.175E-15 0
1680.256  7.382E-15  7.505E-15 0
1680.268  6.944E-15  6.580E-15 0
1680.280  1.370E-14  7.827E-15 0
1680.292  1.451E-14  8.805E-15 0
1680.304  1.287E-14  9.119E-15 0
1680.316  1.578E-14  8.863E-15 0
1680.328  1.070E-14  7.445E-15 0
1680.340  6.768E-15  6.273E-15 0
1680.352  5.010E-15  5.616E-15 0
1680.364  5.660E-15  4.756E-15 0
1680.376  9.624E-15  5.547E-15 0
1680.388  1.204E-14  7.129E-15 0
1680.400  8.132E-15  7.173E-15 0
1680.412  4.084E-15  6.733E-15 0
1680.424  6.073E-15  6.403E-15 0
1680.436  4.452E-15  6.289E-15 0
1680.448  3.203E-15  6.717E-15 0
1680.460  1.487E-15  7.199E-15 0
1680.472  5.657E-16  6.861E-15 0
1680.484  1.781E-15  7.947E-15 0
1680.496  1.150E-14  9.339E-15 0
1680.508  1.242E-14  8.576E-15 0
1680.520  8.383E-15  7.132E-15 0
1680.532  2.162E-15  6.198E-15 0
1680.544  6.441E-15  6.517E-15 0
1680.556  1.322E-14  7.207E-15 0
1680.568  7.484E-15  7.203E-15 0
1680.580  7.457E-15  7.815E-15 0
1680.592  1.366E-14  8.748E-15 0
1680.604  1.120E-14  7.392E-15 0
1680.616  5.433E-15  5.698E-15 0
1680.628  2.554E-15  5.234E-15 0
1680.640  1.321E-15  6.320E-15 0
1680.652  2.247E-15  6.328E-15 0
1680.664  2.090E-15  5.837E-15 0
1680.676  5.861E-15  6.061E-15 0
1680.688  8.636E-15  6.443E-15 0
1680.700  1.141E-14  7.329E-15 0
1680.712  1.520E-14  7.658E-15 0
1680.724  1.340E-14  7.366E-15 0
1680.736  9.838E-15  7.064E-15 0
1680.748  2.458E-15  4.208E-15 0
1680.760 -3.404E-15  2.998E-15 0
1680.772 -3.562E-15  4.054E-15 0
1680.784  1.208E-14  7.347E-15 0
1680.796  1.322E-14  8.188E-15 0
1680.808  2.179E-15  6.649E-15 0
1680.820  5.502E-15  5.715E-15 0
1680.832  1.537E-14  7.182E-15 0
1680.844  2.057E-14  9.259E-15 0
1680.856  1.956E-14  9.532E-15 0
1680.868  1.234E-14  8.704E-15 0
1680.880  5.570E-15  7.189E-15 0
1680.892  7.193E-15  6.045E-15 0
1680.904  7.121E-15  5.746E-15 0
1680.916  5.749E-15  5.534E-15 0
1680.928  1.167E-14  7.043E-15 0
1680.940  1.262E-14  8.138E-15 0
1680.952  1.413E-14  9.450E-15 0
1680.964  1.771E-14  9.003E-15 0
1680.976  1.153E-14  6.787E-15 0
1680.988  5.011E-15  6.374E-15 0
1681.000  6.602E-15  6.555E-15 0
1681.012  6.980E-15  6.116E-15 0
1681.024  7.537E-15  5.972E-15 0
1681.036  5.167E-15  4.878E-15 0
1681.048  7.338E-15  5.307E-15 0
1681.060  1.617E-14  8.055E-15 0
1681.072  1.728E-14  7.755E-15 0
1681.084  1.223E-14  6.815E-15 0
1681.096  7.852E-15  6.140E-15 0
1681.108  5.671E-15  5.611E-15 0
1681.120  7.445E-15  7.175E-15 0
1681.132  7.194E-15  9.174E-15 0
1681.144  1.471E-14  8.795E-15 0
1681.156  2.341E-14  9.260E-15 0
1681.168  3.457E-14  1.122E-14 0
1681.180  4.284E-14  1.226E-14 0
1681.192  5.024E-14  1.295E-14 0
1681.204  7.104E-14  1.527E-14 0
1681.216  7.557E-14  1.582E-14 0
1681.228  6.941E-14  1.537E-14 0
1681.240  6.411E-14  1.497E-14 0
1681.252  5.176E-14  1.312E-14 0
1681.264  3.258E-14  1.154E-14 0
1681.276  1.819E-14  1.071E-14 0
1681.288  2.543E-14  9.955E-15 0
1681.300  1.797E-14  7.844E-15 0
1681.312  6.505E-15  5.697E-15 0
1681.324  4.923E-15  5.765E-15 0
1681.336  3.948E-15  6.312E-15 0
1681.348  7.533E-15  7.955E-15 0
1681.360  1.671E-14  8.368E-15 0
1681.372  1.268E-14  5.766E-15 0
1681.384  4.513E-15  3.588E-15 0
1681.396  1.010E-14  5.834E-15 0
1681.408  1.358E-14  7.604E-15 0
1681.420  1.294E-14  7.887E-15 0
1681.432  1.084E-14  7.554E-15 0
1681.444  9.562E-15  8.370E-15 0
1681.456  9.320E-15  8.364E-15 0
1681.468  7.498E-15  6.719E-15 0
1681.480  5.392E-15  5.563E-15 0
1681.492  9.521E-15  6.420E-15 0
1681.504  1.224E-14  7.795E-15 0
1681.516  8.635E-15  7.330E-15 0
1681.528  1.223E-17  5.696E-15 0
1681.540  1.083E-14  7.128E-15 0
1681.552  1.424E-14  7.139E-15 0
1681.564  8.537E-15  6.339E-15 0
1681.576  6.090E-15  7.724E-15 0
1681.588  5.915E-15  7.343E-15 0
1681.600  8.980E-16  4.905E-15 0
1681.612 -2.295E-15  4.290E-15 0
1681.624 -2.103E-16  5.191E-15 0
1681.636  3.263E-15  6.315E-15 0
1681.648  8.867E-15  6.310E-15 0
1681.660  7.948E-15  5.964E-15 0
1681.672  3.293E-15  5.377E-15 0
1681.684  2.004E-15  3.937E-15 0
1681.696  8.404E-15  4.981E-15 0
1681.708  1.549E-14  7.267E-15 0
1681.720  9.188E-15  7.022E-15 0
1681.732  3.209E-15  5.849E-15 0
1681.744 -1.238E-15  5.412E-15 0
1681.756  5.527E-15  6.969E-15 0
1681.768  1.008E-14  7.428E-15 0
1681.780  8.667E-15  6.532E-15 0
1681.792  7.101E-15  5.060E-15 0
1681.804  1.982E-15  5.176E-15 0
1681.816 -5.140E-15  5.432E-15 0
1681.828  2.293E-16  3.515E-15 0
1681.840  4.200E-15  4.691E-15 0
1681.852  2.842E-15  6.663E-15 0
1681.864  2.885E-15  6.509E-15 0
1681.876  9.928E-15  7.863E-15 0
1681.888  2.125E-14  1.012E-14 0
1681.900  2.234E-14  8.884E-15 0
1681.912  1.629E-14  7.693E-15 0
1681.924  1.280E-14  7.393E-15 0
1681.936  9.135E-15  5.577E-15 0
1681.948  4.769E-15  4.891E-15 0
1681.960  2.862E-16  4.864E-15 0
1681.972 -8.250E-17  5.931E-15 0
1681.984  4.572E-15  8.142E-15 0
1681.996  1.191E-14  8.691E-15 0
1682.008  9.907E-15  6.363E-15 0
1682.020  1.376E-14  6.716E-15 0
1682.032  1.753E-14  8.092E-15 0
1682.044  7.011E-15  6.607E-15 0
1682.056  4.220E-15  5.116E-15 0
1682.068  9.226E-15  5.510E-15 0
1682.080  7.519E-15  4.999E-15 0
1682.092  4.371E-15  5.860E-15 0
1682.104  7.402E-15  8.329E-15 0
1682.116  7.459E-15  6.516E-15 0
1682.128  2.057E-15  4.424E-15 0
1682.140 -2.795E-15  4.228E-15 0
1682.152  1.001E-15  4.838E-15 0
1682.164  7.649E-15  5.465E-15 0
1682.176  9.626E-15  7.128E-15 0
1682.188  8.225E-15  5.915E-15 0
1682.200  1.184E-14  6.694E-15 0
1682.212  1.318E-14  7.833E-15 0
1682.224  1.626E-14  8.002E-15 0
1682.236  1.526E-14  7.870E-15 0
1682.248  1.289E-14  8.100E-15 0
1682.260  1.255E-14  7.541E-15 0
1682.272  1.037E-14  7.323E-15 0
1682.284  7.470E-15  6.955E-15 0
1682.296  1.415E-16  3.708E-15 0
1682.308 -1.240E-15  3.635E-15 0
1682.320  1.608E-15  5.928E-15 0
1682.332  5.529E-16  6.180E-15 0
1682.344  2.527E-15  5.610E-15 0
1682.356  8.505E-15  5.497E-15 0
1682.368  1.412E-14  6.731E-15 0
1682.380  1.266E-14  7.069E-15 0
1682.392  6.443E-15  6.813E-15 0
1682.404  3.506E-15  6.373E-15 0
1682.416  1.628E-15  5.584E-15 0
1682.428 -2.835E-15  5.326E-15 0
1682.440  1.817E-15  6.063E-15 0
1682.452  3.303E-15  4.596E-15 0
1682.464 -2.715E-16  2.787E-15 0
1682.476  4.105E-15  6.484E-15 0
1682.488  4.489E-15  7.451E-15 0
1682.500  4.418E-15  5.975E-15 0
1682.512  9.843E-15  7.907E-15 0
1682.524  8.813E-15  7.868E-15 0
1682.536  5.125E-15  6.946E-15 0
1682.548  7.101E-15  7.428E-15 0
1682.560  7.504E-15  5.906E-15 0
1682.572  5.501E-15  3.880E-15 0
1682.584  6.839E-15  6.387E-15 0
1682.596  2.923E-15  6.885E-15 0
1682.608 -3.639E-15  5.578E-15 0
1682.620  2.709E-16  4.000E-15 0
1682.632  5.915E-15  4.807E-15 0
1682.644  1.006E-14  6.849E-15 0
1682.656  4.193E-15  6.706E-15 0
1682.668  9.272E-16  4.313E-15 0
1682.680  4.121E-15  3.244E-15 0
1682.692  1.489E-14  6.970E-15 0
1682.704  1.457E-14  7.596E-15 0
1682.716  1.131E-14  6.784E-15 0
1682.728  9.968E-15  6.914E-15 0
1682.740  9.284E-15  7.867E-15 0
1682.752  1.223E-14  9.579E-15 0
1682.764  1.646E-14  9.788E-15 0
1682.776  2.070E-14  1.016E-14 0
1682.788  1.941E-14  1.058E-14 0
1682.800  9.128E-15  8.993E-15 0
1682.812  6.642E-15  7.611E-15 0
1682.824  6.026E-15  6.539E-15 0
1682.836  2.400E-15  5.320E-15 0
1682.848  5.861E-15  5.755E-15 0
1682.860  1.098E-14  5.992E-15 0
1682.872  1.129E-14  5.647E-15 0
1682.884  9.071E-15  5.361E-15 0
1682.896  1.090E-15  3.115E-15 0
1682.908  3.428E-15  3.922E-15 0
1682.920  7.582E-15  5.985E-15 0
1682.932  8.118E-15  7.360E-15 0
1682.944  8.002E-15  5.869E-15 0
1682.956  1.268E-14  6.694E-15 0
1682.968  1.997E-14  8.862E-15 0
1682.980  2.091E-14  8.381E-15 0
1682.992  1.342E-14  7.550E-15 0
1683.004  5.910E-15  7.520E-15 0
1683.016  4.074E-15  7.108E-15 0
1683.028  3.023E-15  6.169E-15 0
1683.040  3.246E-15  5.393E-15 0
1683.052  3.713E-15  5.677E-15 0
1683.064  7.985E-15  6.754E-15 0
1683.076  1.720E-14  7.944E-15 0
1683.088  1.431E-14  7.079E-15 0
1683.100  1.323E-14  6.782E-15 0
1683.112  1.663E-14  7.490E-15 0
1683.124  1.041E-14  6.601E-15 0
1683.136  5.483E-15  5.588E-15 0
1683.148  8.253E-15  6.084E-15 0
1683.160  1.416E-14  7.600E-15 0
1683.172  1.353E-14  7.650E-15 0
1683.184  1.041E-14  7.876E-15 0
1683.196  1.156E-14  7.961E-15 0
1683.208  1.274E-14  7.489E-15 0
1683.220  1.837E-14  8.807E-15 0
1683.232  1.962E-14  8.294E-15 0
1683.244  9.595E-15  6.496E-15 0
1683.256  3.050E-15  5.580E-15 0
1683.268  1.595E-15  4.685E-15 0
1683.280  2.766E-15  4.733E-15 0
1683.292  8.676E-15  6.779E-15 0
1683.304  1.795E-14  8.336E-15 0
1683.316  1.417E-14  6.978E-15 0
1683.328  5.654E-15  5.218E-15 0
1683.340  5.874E-15  4.927E-15 0
1683.352  3.487E-15  4.821E-15 0
1683.364 -9.394E-16  5.104E-15 0
1683.376  1.071E-14  7.371E-15 0
1683.388  1.088E-14  6.887E-15 0
1683.400  7.581E-15  6.488E-15 0
1683.412  7.983E-15  7.068E-15 0
1683.424  1.780E-14  8.570E-15 0
1683.436  3.533E-14  1.098E-14 0
1683.448  2.779E-14  9.779E-15 0
1683.460  2.147E-14  8.801E-15 0
1683.472  2.294E-14  8.908E-15 0
1683.484  2.773E-14  1.007E-14 0
1683.496  2.834E-14  1.012E-14 0
1683.508  2.095E-14  8.463E-15 0
1683.520  3.882E-15  7.045E-15 0
1683.532  8.537E-15  8.263E-15 0
1683.544  1.483E-14  8.268E-15 0
1683.556  6.742E-15  6.920E-15 0
1683.568  7.792E-15  6.436E-15 0
1683.580  1.136E-14  6.782E-15 0
1683.592  1.269E-14  6.837E-15 0
1683.604  1.210E-14  6.903E-15 0
1683.616  1.076E-14  6.937E-15 0
1683.628  1.277E-14  6.673E-15 0
1683.640  1.289E-14  7.400E-15 0
1683.652  1.111E-14  7.797E-15 0
1683.664  7.766E-15  6.027E-15 0
1683.676  6.143E-15  5.102E-15 0
1683.688  5.904E-15  5.882E-15 0
1683.700  1.217E-14  6.817E-15 0
1683.712  1.165E-14  6.405E-15 0
